_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_id,tweet_text
917600151,false,finalized,3,3/27/2016 17:46:10,affected_people,1.0,,'460514775806775296',RT @TheBaxterBean: Centers for Disease Control confirms first U.S. case of deadly MERS virus. But yeah #Benghazi http://t.co/QJ0jucEnmy
917600152,false,finalized,3,3/27/2016 12:43:34,disease_transmission,0.669,,'460514831314210817',RT @Eurosurveillanc: In this week's issue papers contributing to available evidence-base on #MERS-CoV detection and transmission paths httpâ€¦
917600153,false,finalized,6,3/27/2016 12:53:40,affected_people,0.843,,'460514863932911616',"Newest U.S. MERS case was infected by Indiana patient, CDC says: The Centers for Disease Control and Preventio... http://t.co/FlkGjrE8RA"
917600154,false,finalized,4,3/27/2016 16:51:56,other_useful_information,0.756,,'460514981054652416',#MobileTechnology 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/XP5ItoR4cg
917600155,false,finalized,3,3/27/2016 13:12:29,other_useful_information,1.0,,'460515028869713920',Looking forward to speaking on #MERS and infectious disease planning tomorrow @ National Homeland Security Conference in #Philly #UASI
917600156,false,finalized,4,3/27/2016 12:21:40,affected_people,0.7504,,'460515362472079360',Saudi Arabia finds another 18 MERS cases as disease spreads: RIYADH (Reuters) - Saudi Arabia has identified 18... http://t.co/2sRLo2uQuA
917600157,false,finalized,3,3/27/2016 13:10:24,treatment,1.0,,'460515555150004224',Search for #MERS treatment: #US experts declare progress http://t.co/uHcZbKGSuC  #Saudi #health #coronavirus  #Arabnews
917600158,false,finalized,3,3/27/2016 17:12:40,other_useful_information,1.0,,'460515622850293760',#MobileTechnology 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/YKEsDoGmOC
917600159,false,finalized,3,3/27/2016 17:27:42,treatment,1.0,,'460515803184779266',Global Scientists Deeply Concerned!! MERS Virus; NO treatment and NO vaccine. http://t.co/eerqo6uCXi
917600160,false,finalized,3,3/27/2016 12:19:20,disease_transmission,1.0,,'460515969454964736',RT @mohong: Evidence of nosocomial transmission of MERS-CoV. Remember good infection control practices in patients with a severe resp illneâ€¦
917600161,false,finalized,4,3/27/2016 13:04:07,other_useful_information,1.0,,'460516184237301760',#MobileTechnology 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/sZJrs8yj4j
917600162,false,finalized,5,3/27/2016 13:14:22,affected_people,1.0,,'460516343649820672',"Deadly MERS virus turns up in U.S. for first time. It's ""another reminder that diseases are just a plane ride away."" http://t.co/r16dlnoBFl"
917600163,false,finalized,4,3/27/2016 13:03:55,other_useful_information,0.5191,,'460516377200431104',Anyone thats traveling to the Middle East needs to be careful from the disease #MERS   #ABCWorldNews
917600164,false,finalized,3,3/27/2016 16:57:58,affected_people,0.6581,,'460516476907433985',#WebDesigning 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/8WnCuiuR7s
917600165,false,finalized,3,3/27/2016 12:01:34,prevention,0.6503,,'460516836891959297',12th Disease Prevention Control Office monitoring Coronavirus - ... - http://t.co/rdVa49g4eT - and more on http://t.co/ZpAArgXdH3 -
917600166,false,finalized,4,3/27/2016 12:53:40,affected_people,1.0,,'460517034284306434',"""CDC: #MERS virus spread in US but 2nd man not sick"" 3rd US case. http://t.co/maoiKytoC4 Handshake? Possible to have virus without symptoms."
917600167,false,finalized,3,3/27/2016 17:34:36,other_useful_information,1.0,,'460517059659452417',MERS Mystery: Disease Detectives Search for Infected Travelers: Disease detectives are going through the pains... http://t.co/t1pPYR3iwK
917600168,false,finalized,4,3/27/2016 12:52:06,other_useful_information,0.7395,,'460517168954998784',Deadly respiratory disease #MERS spreads to #Iran http://t.co/bPcTMDsBhH via @FoxNews
917600169,false,finalized,4,3/27/2016 12:34:07,prevention,0.2642,,'460517210104930305',RT @MyFoxOrlando: JUST IN: All workers who had contact with MERS patient have tested negative for the disease. #FOX35. #FOX35 @jorgekgonzalâ€¦
917600170,false,finalized,3,3/27/2016 12:01:34,other_useful_information,1.0,,'460517293555187713',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/zX3Pqj4ur6
917600171,false,finalized,4,3/27/2016 12:14:19,other_useful_information,1.0,,'460517450057261056',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/3C3w5xgvqh via @mashable
917600172,false,finalized,4,3/27/2016 17:44:37,not_related_or_irrelevant,0.7524,,'460517930350825472',"Every time I read about a new deadly disease spreading, I start replaying the movie Contagion in my mind. Thanks, MERS."
917600173,false,finalized,3,3/27/2016 17:08:00,other_useful_information,0.6569,,'460517931667841024',"RT @Derrick_Snyder: ""This disease [MERS] picked the wrong state."" said the state health official without the faintest sense of irony."
917600174,false,finalized,3,3/27/2016 17:27:42,disease_transmission,1.0,,'460518023674085376',@WHO on Sustained #MERS transmission from KSA to Jordan #nCoV #coronavirus #beta2c #SARS-like 26M Link http://t.co/9a22eQta0K
917600175,false,finalized,4,3/27/2016 16:45:37,affected_people,0.7378,,'460518380840030208',Deadly MERS Disease Found in U.S. http://t.co/aSipsANMIF #TFB #FF #F4F #RT
917600176,false,finalized,3,3/27/2016 12:23:12,affected_people,1.0,,'460518461458743296',First Case of Deadly Middle Eastern Virus Found in U.S.   The Center for Disease Control has confirmed that a ca... http://t.co/HSPH7en8NU
917600177,false,finalized,4,3/27/2016 12:34:07,other_useful_information,1.0,,'460518495667908608',"Scientists question Saudi openness on deadly MERS virus outbreak: LONDON, June 5 (Reuters) - A dramatic upward... http://t.co/lZP17SYH9C"
917600178,false,finalized,5,3/27/2016 12:26:51,affected_people,0.6287,,'460518582439268352',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/UKzW6bwXR4 #tech
917600179,false,finalized,3,3/27/2016 13:12:29,affected_people,1.0,,'460518597602078720',Saudi Arabia finds another 18 MERS cases as disease spreads: RIYADH (Reuters) - Saudi Arabia has identified 18... http://t.co/WREgNCw1dc
917600180,false,finalized,5,3/27/2016 12:54:18,affected_people,0.5766,,'460518853827514370',One team member has been admitted to the emergency room with flu-like symptoms following potential exposure to #MERS
917600181,false,finalized,4,3/27/2016 12:55:42,disease_signs_or_symptoms,0.2618,,'460518906671927297',Wash your hands and go to the doctor if you have flu like symptoms cos I ain't catching no mers virus
917600182,false,finalized,3,3/27/2016 12:21:45,other_useful_information,1.0,,'460519416786989056',"RT @MicrobesInfect: MERS-CoV won't become pandemic, according to disease expert http://t.co/4Eb3X3PIph #MERS #coronavirus"
917600183,false,finalized,5,3/27/2016 12:55:44,prevention,0.5756,,'460519968002416641',Exactement...@DocFM1:@infectionCtrl #MERS Good timing to propose your services! it seems to be related with loss of control in preventionâ€
917600184,false,finalized,4,3/27/2016 13:04:07,affected_people,0.7409,,'460520125285027841',2 in Florida Show Symptoms of the Middle East Respiratory Syndrome (MERS) Virus http://t.co/PnuHBkMSOn
917600185,false,finalized,4,3/27/2016 13:04:07,other_useful_information,1.0,,'460520130318172160',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... http://t.co/nGCtKK1xL9
917600186,false,finalized,3,3/27/2016 17:34:36,other_useful_information,1.0,,'460520262816256000',"RT @NBCNightlyNews: NEW: TSA and CDC to post signs at major U.S. airports, alerting travelers about MERS virus http://t.co/KtWt5duqmW"
917600187,false,finalized,3,3/27/2016 17:27:42,affected_people,0.714,,'460520416377708545',3rd #case of MRS confirm... http://t.co/x4IxxEQVER #MERS #Prevention
917600188,false,finalized,4,3/27/2016 17:38:33,deaths_reports,0.757,,'460520450121273345',"Death toll from #MERS disease reaches 102, spreading panic across #SaudiArabia."
917600189,false,finalized,4,3/27/2016 12:26:52,prevention,1.0,,'460520454080315393',Prevention is the best medicine for MERS virus http://t.co/9ISLLoHwAU via @jakpost
917600190,false,finalized,3,3/27/2016 12:35:57,affected_people,0.677,,'460520601913143297',Antibodies against deadly emerging disease mers discovered http://t.co/wZx3SvB5eU #science #news
917600191,false,finalized,4,3/27/2016 12:53:40,affected_people,0.5086,,'460520709521813505',RT @maiamajumder: 39/F #MERS case in latest KSA report tested NEG twice after onset of respiratory symptoms; finally tested POS 21 days aftâ€¦
917600192,false,finalized,3,3/27/2016 13:12:03,deaths_reports,1.0,,'460520757303721984',RT @dirkstanley: Saudi Arabia Revises #MERS Death Toll Up 48% #publichealth #worldhealtg #infectiousdisease  http://t.co/FUKPcZfwtd
917600193,false,finalized,3,3/27/2016 13:12:29,affected_people,1.0,,'460520911162990592',Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... http://t.co/SKmxdLYmHX
917600194,false,finalized,4,3/27/2016 16:35:34,affected_people,1.0,,'460521004117131264',Saudi Arabia finds another 18 MERS-CoV cases as disease spreads http://t.co/FI2H7xLRFu #MERS #coronavirus
917600195,false,finalized,4,3/27/2016 12:32:33,affected_people,0.7389,,'460521116885196800',"*googles MERS symptoms* @c_write #MERS patient was working in Riyad, Saudi Arabia before traveling by plane then bus back to Indiana.Â»"
917600196,false,finalized,4,3/27/2016 17:34:15,disease_transmission,0.7364,,'460521190965407744',RT @EndTimeTuber: #BATMAN returns! @tomlinden0 First Saudi #MERS #virus case contracted disease not from #camel but from a bat: Expert httpâ€¦
917600197,false,finalized,3,3/27/2016 16:51:36,other_useful_information,0.655,,'460521275849310210',"RT @NBCNightlyNews: NEW: TSA and CDC to post signs at major U.S. airports, alerting travelers about MERS virus http://t.co/KtWt5duqmW"
917600198,false,finalized,3,3/27/2016 12:25:19,affected_people,1.0,,'460521281641668608',RT @MicrobesInfect: First case of MERS-CoV respiratory disease reported in the Netherlands - patient became ill in Saudi Arabia http://t.coâ€¦
917600199,false,finalized,3,3/27/2016 12:02:45,deaths_reports,0.6818,,'460521346259513344',"The disease, Middle East Respiratory Syndrome or MERS, has infected ~400 ppl &amp; killed  &gt;100 since it was first reported in Saudi Arabia"
917600200,false,finalized,3,3/27/2016 12:11:38,affected_people,0.6687,,'460521477587365888',First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confirmed that a c... http://t.co/NM1ioToiJE
917600201,false,finalized,3,3/27/2016 13:10:24,affected_people,1.0,,'460521855565053952',US confirms first case of #MERS #coronavirus http://t.co/8NI0EQ0CDi @BBCNews #infectiousdisease #globalization
917600202,false,finalized,3,3/27/2016 17:21:00,affected_people,0.6667,,'460521912762785792',#UsWorld #Us 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/LMCuLHMuK5 #TeamFollowBack
917600203,false,finalized,3,3/27/2016 12:25:19,affected_people,1.0,,'460521944807653377',"""The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention says."" via @cnnbrk"
917600204,false,finalized,4,3/27/2016 13:14:46,affected_people,1.0,,'460521963514236928',MYSTERIOUS DISEASE  CDC confirms first case of MERS virus in an American: VIDEO: CDC announces the first... http://t.co/xR0IoBzCdb #news
917600205,false,finalized,4,3/27/2016 12:09:28,affected_people,1.0,,'460522006429982720',RT @Salon: It's spreading: Two more in Florida show symptoms of deadly MERS virus http://t.co/C17i6fdPIX
917600206,false,finalized,4,3/27/2016 13:04:48,prevention,0.7407,,'460522028781408259',The MERS Outbreak: Is The Government Doing Enough?: The Centers for Disease Control and World Health Organization... http://t.co/JEEwo4D2B9
917600207,false,finalized,6,3/27/2016 12:28:20,affected_people,1.0,,'460522085895647232',MYSTERIOUS DISEASE  CDC confirms first case of MERS virus in an American: VIDEO: CDC announces the first case ... http://t.co/x3Pi7Lal1s
917600208,false,finalized,4,3/27/2016 13:04:07,other_useful_information,0.5165,,'460522263323115520',Lowkey this MERS disease is scattering worst than HIV
917600209,false,finalized,3,3/27/2016 17:08:00,affected_people,1.0,,'460522310793846785',[Emergency Mgmt] 1st MERS Virus Case in U.S. Concerns Infectious Disease Experts http://t.co/ROrhl2XB2t
917600210,false,finalized,4,3/27/2016 12:21:49,affected_people,0.7451,,'460522394063368192',RT @BlogsofWar: Saudi Arabia finds another 32 MERS cases as disease spreads http://t.co/VYDzYNZKDb
917600211,false,finalized,4,3/27/2016 12:29:25,affected_people,0.5141,,'460522422479765506',"RT @betswrites: U.S. MERS patient improving, little chance the disease is spreading here. http://t.co/YXfvzQC9kp"
917600212,false,finalized,3,3/27/2016 17:08:00,treatment,1.0,,'460522433494413312',.@Evierey Currently there is no specific treatment recommended for #MERS.
917600213,false,finalized,6,3/27/2016 12:52:49,other_useful_information,0.8299,,'460522562762862592',Middle East respiratory syndrome coronavirus (MERS-CoV) â€“ update: The following cases of laborat... http://t.co/QavF2PQTu0 #WHO #disease
917600214,false,finalized,4,3/27/2016 12:29:56,affected_people,0.7611,,'460522727292416000',Saudi Arabia Finds Another 18 MERS Cases As Disease Spreads http://t.co/qLEB8k7DQ1 http://t.co/gaPp1cAK6D #saudi
917600215,false,finalized,5,3/27/2016 13:04:48,other_useful_information,1.0,,'460522951277019136',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... http://t.co/z8rlhi8RKB
917600216,false,finalized,4,3/27/2016 17:10:34,other_useful_information,1.0,,'460523186367778816',"RT @newprof1: Schuchat said. ""The introduction of MERS-CoV is another reminder that diseases are just a plane ride away,"" http://t.co/LIWo0â€¦"
917600217,false,finalized,4,3/27/2016 12:32:33,disease_transmission,0.7633,,'460523275613769728',Shouldn't we be more worried about MERS? Polio is not as scary as MERS. Pilgrims to Saudi can bring the disease here.
917600218,false,finalized,4,3/27/2016 12:28:20,affected_people,0.7652,,'460523427187552257',2 in Florida Show Symptoms of Deadly Middle Eastern Virus
917600219,false,finalized,3,3/27/2016 16:35:05,affected_people,0.6265,,'460523519580069889',Interesting info 2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare work... http://t.co/kvgjWzlBEu #gigatownlevin
917600220,false,finalized,5,3/27/2016 12:25:42,disease_signs_or_symptoms,0.4146,,'460523631685033984',#WebDesigning 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/3LukuvYmgU
917600221,false,finalized,4,3/27/2016 12:26:52,affected_people,0.7647,,'460523637335142400',"RT @GottaLaff: CNN breaking: 1st US case of MERS-CoV reportd in Indiana, per Centers for Disease Control &amp; Prevention ( Mid East Respiratryâ€¦"
917600222,false,finalized,3,3/27/2016 17:25:42,other_useful_information,1.0,,'460524072980320257',RT: MERS cases revealed in Saudi Arabia raise questions - CBC.ca http://t.co/ZZhM1Dh2sK #saudi
917600223,false,finalized,3,3/27/2016 17:27:42,affected_people,0.7044,,'460524191163224065',#ReutersWorldNews Saudi Arabia finds another 18 MERS cases as disease spreads: RIYADH (Reuters) - Saudi Arabia... http://t.co/gu2I0yvlFM
917600224,false,finalized,4,3/27/2016 12:09:28,other_useful_information,0.7488,,'460524273975984130',RT @NBCNewsHealth: MERS Search: Disease Detectives Beat Bushes for Virus http://t.co/YomQitEas8
917600225,false,finalized,3,3/27/2016 13:26:47,affected_people,1.0,,'460524301611831297',"""The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention says.""  @cnnbrk @jeremyyoude"
917600226,false,finalized,3,3/27/2016 12:21:45,other_useful_information,1.0,,'460524349695725568',#MobileTechnology 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/fvgt8kKpTj
917600227,false,finalized,5,3/27/2016 12:25:39,other_useful_information,1.0,,'460524353516355584',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/z0eQm2dskH via @mashable
917600228,false,finalized,3,3/27/2016 17:25:42,prevention,0.6422,,'460524535759261696',New Guidelines for MERS Virus Prevention in UAE http://t.co/PMO7amstCc
917600229,false,finalized,3,3/27/2016 17:25:42,affected_people,1.0,,'460524565207064577',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/YoqeTpCcC7
917600230,false,finalized,4,3/27/2016 12:28:20,prevention,0.7253,,'460524624451612672',"RT @WHO: Keiji Fukuda: Concerns of Emergency Committee on #MERS: weaknesses in infection prevention &amp; control, gaps in critical info"
917600231,false,finalized,3,3/27/2016 12:23:12,other_useful_information,0.6637,,'460525065013301249',"RT @ichuvillanueva: After MERS-COV,PNoy issued EO 168 creatg 7-man inter-agency Task Force for the Mgnt of Emerging Infectious Diseases in â€¦"
917600232,false,finalized,3,3/27/2016 12:38:45,disease_transmission,0.6656,,'460525076321157120',RT @DrMisialek: Evidence for Camel-to-Human Transmission of #MERS Coronavirus http://t.co/LTVfXuQ2Ux @NEJM @kauweb
917600233,false,finalized,4,3/27/2016 12:09:51,affected_people,0.4942,,'460525224317186048',First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confirmed that a c... http://t.co/X9UI7IJoRA
917600234,false,finalized,3,3/27/2016 13:15:37,disease_signs_or_symptoms,1.0,,'460525522443702273',Official: US MERS patient's first symptoms preceded travel - CIDRAP http://t.co/SlXr43wqMA #Health
917600235,false,finalized,4,3/27/2016 12:34:49,other_useful_information,0.5003,,'460525525799542784',Any new disease that is emerging faster than our understanding is never under control. #MERS virus.
917600236,false,finalized,3,3/27/2016 12:20:56,affected_people,1.0,,'460525602915631104',First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confirmed that a c... http://t.co/ClvmfJDNN1
917600237,false,finalized,5,3/27/2016 12:21:40,other_useful_information,0.5931,,'460525723812630528',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... http://t.co/idWVJb1VV7
917600238,false,finalized,3,3/27/2016 13:15:37,disease_transmission,0.6753,,'460525729416237056',"MERS has arrived in the US, once again demonstrating that disease knows no borders! http://t.co/U4IUB1sUMa"
917600239,false,finalized,4,3/27/2016 12:57:15,affected_people,1.0,,'460526814440730624',#goodread 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/FmrcfzeaTS via @mashable
917600240,false,finalized,5,3/27/2016 13:04:48,affected_people,0.8066,,'460526895793471488',Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... http://t.co/r3weBfGJAu
917600241,false,finalized,3,3/27/2016 12:56:15,treatment,0.625,,'460526965187821569',RT @mabasalamah: MERS-CoV to be treated as airborne disease! .. Not only by airborne droplets.  Read it on the CDC webpage: http://t.co/W0Qâ€¦
917600242,false,finalized,3,3/27/2016 12:24:43,other_useful_information,0.6538,,'460527081534013441',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has killed more than 100 p...
917600243,false,finalized,6,3/27/2016 12:32:12,affected_people,0.6735,,'460527115297771521',RT @NBCNews: MERS mystery: Disease detectives search for potentially infected travelers http://t.co/ogkl4y6a1s
917600244,false,finalized,4,3/27/2016 12:55:42,other_useful_information,0.7406,,'460527412955348993',Scientists question Saudi openness on deadly MERS virus outbreak - #Android #IOS #ksa #uae http://t.co/APDEeGMBpD #health #news
917600245,false,finalized,4,3/27/2016 12:53:16,disease_transmission,0.5034,,'460527588650127361',Deadly respiratory disease MERS spreads to Iran http://t.co/BajcDfB64j
917600246,false,finalized,4,3/27/2016 13:04:48,other_useful_information,1.0,,'460527650516504577',7 frequently asked questions about #Mers and their answers http://t.co/UkcEPTEXso
917600247,false,finalized,3,3/27/2016 13:15:37,affected_people,1.0,,'460527652819173376',Saudi Arabia finds another 18 MERS cases as disease spreads - Reuters UK: Straits TimesSaudi Arabia finds anot... http://t.co/32XSnkAISd
917600248,false,finalized,3,3/27/2016 17:12:40,affected_people,1.0,,'460527731206152192',2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area hospital ... http://t.co/tl9fpvc0bb
917600249,false,finalized,5,3/27/2016 12:39:29,affected_people,0.7846,,'460527808901427200',CDC Confirms First US Case of MERS Coronavirus in Indiana Patient -  Centers for Disease Control and... http://t.co/d6lBB4nc3N  #SaudiArabia
917600250,false,finalized,3,3/27/2016 12:00:58,other_useful_information,0.6449,,'460527819567923200',Deadly Middle East respiratory syndrome known as MERS has been found in the United States: The disease... http://t.co/FiG9nBW6Od #Health
917600251,false,finalized,5,3/27/2016 13:04:24,disease_signs_or_symptoms,0.6074,,'460528026518695936',"MERS patient has no symptoms, released from Indiana hospital â€“ Chicago Sun-Times: ABC News MERS patient has no... http://t.co/wSK1qjlk9x"
917600252,false,finalized,5,3/27/2016 13:16:10,affected_people,0.8238,,'460528246673526785',Alarming &gt; A disease thatâ€™s three times more deadly than SARS just reached the United States http://t.co/cRrJKUEH2m  via @qz #MERS
917600253,false,finalized,3,3/27/2016 12:41:48,other_useful_information,0.6481,,'460528255746179072',In Today's Health News - diagnosis of celiac disease now 400 fold from previous years.....2nd case of MERS in... http://t.co/QeOMv6VTYZ
917600254,false,finalized,4,3/27/2016 17:38:33,disease_signs_or_symptoms,0.7687,,'460528327573262338',"RT @WicomicoHealth: Learn more about #MERS, the virus that causes it, how it spreads, symptoms, prevention tips, &amp; what CDC is doing. http:â€¦"
917600255,false,finalized,3,3/27/2016 12:59:24,disease_transmission,0.6391,,'460528402391633921',NTRR Works to Eliminate Spread of Disease as 2nd U.S. Case of MERS Reported http://t.co/aFXq79ykci
917600256,false,finalized,5,3/27/2016 13:16:10,disease_signs_or_symptoms,0.8186,,'460528756684517376',RT @CBCTheNational: WATCH: A Canadian doctor is being monitored for symptoms of the deadly MERS virus. http://t.co/sqQRwgST4j
917600257,false,finalized,3,3/27/2016 12:55:52,affected_people,0.6471,,'460528935307333632',RT @THeINKGOD: RT @RT_com: RT @RT_America: Two hospital workers showing signs of deadly MERS virus in Florida http://t.co/SbIB3isYYo http:/â€¦
917600258,false,finalized,4,3/27/2016 17:08:30,other_useful_information,0.7314,,'460529109718679552',MERS Mystery: Disease Detectives Search for Infected Travelers http://t.co/VdoOHx0SZ5 #sanfrancisco
917600259,false,finalized,3,3/27/2016 12:43:03,affected_people,1.0,,'460529626486673409',Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention con... http://t.co/m8Ar76V32U #TheIrfanism
917600260,false,finalized,4,3/27/2016 13:03:55,affected_people,1.0,,'460529810612043776',Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... http://t.co/6zEtJX4imn
917600261,false,finalized,4,3/27/2016 12:09:18,prevention,0.5052,,'460529951914344448',Happy and Healthy Life: Tips to prevent transmission of the MERS virus http://t.co/hUHa44ooBr
917600262,false,finalized,5,3/27/2016 12:06:04,disease_signs_or_symptoms,0.5956,,'460530618154356736',Case fatality rate of 30% only in patients showing symptoms #MERS
917600263,false,finalized,3,3/27/2016 17:12:40,affected_people,1.0,,'460530686550499328',Saudi Arabia finds another 32 MERS cases as disease spreads http://t.co/L24dP55E9t via GMA News
917600264,false,finalized,3,3/27/2016 13:10:24,other_useful_information,1.0,,'460530750534610944',"It was always a question of when, not if, and now #MERS has reached the US: http://t.co/n9GV8oSb3D. SARS redux?"
917600265,false,finalized,3,3/27/2016 17:21:00,disease_signs_or_symptoms,0.6667,,'460530979803643905',RT @JimFloydMESH: Official: US #MERS patient's first symptoms preceded travel http://t.co/GGIpcPMCbS via @CIDRAP http://t.co/YT5GSU4uA7
917600266,false,finalized,5,3/27/2016 12:52:49,affected_people,0.7818,,'460531347128582144',Saudi Arabia Finds Another 32 MERS Cases As Disease Spreads http://t.co/vXvydIBmzx http://t.co/gaPp1cAK6D #saudi
917600267,false,finalized,4,3/27/2016 12:54:18,prevention,0.7365,,'460531548614172673',RT @OndineBio: Thanks for the guidelines! @DrFriedenCDC Guidelines for preventing #MERS transmission in hospitals updated right here http:/â€¦
917600268,false,finalized,3,3/27/2016 12:34:07,other_useful_information,0.35,,'460531857541447680',"RT @PHE_uk: Saudi Arabian Ministry of Health advises elderly, children, pregnant &amp; people with chronic diseases to postpone Hajj/Umrah pilgâ€¦"
917600269,false,finalized,3,3/27/2016 17:08:00,other_useful_information,0.6863,,'460532509395402752',RT @ACAcamps: Take a moment to review our newly updated resources on communicable diseases http://t.co/7v5tBW2pXH #summercamp #MRSA #MERS
917600270,false,finalized,4,3/27/2016 12:28:20,affected_people,0.2747,,'460532731160457217',"RT @andrewmseaman: When it comes to infectious diseases, camels are jerks. (via @Slate @HelenBranswell) http://t.co/lTRlbImS3h #MERS"
917600271,false,finalized,3,3/27/2016 13:07:29,affected_people,1.0,,'460533256207618049',"Newest US MERS case was infected by Indiana patient, CDC says -  The Centers for Disease Control and Prevention... http://t.co/UcSkbdzg8K"
917600272,false,finalized,3,3/27/2016 12:58:46,disease_transmission,1.0,,'460533466665201664',Swerdlow: Seen limited human to human transmission throughout #coronavirus #MERS saga - but not sustained or easy.
917600273,false,finalized,4,3/27/2016 12:55:42,other_useful_information,1.0,,'460533555014406144',President Aquino signs EO creating task force vs. #infectiousdiseases -- http://t.co/aKAtfeQ90j #SARS  #influenza #Ebola #MERS #Philippine
917600274,false,finalized,3,3/27/2016 13:26:47,treatment,0.6769,,'460533887446167553',"RT @mdsdaily: A Cure For MERS: As The Virus Spreads, Scientists Start â€˜Repurposing' Drugs To Stop The Disease http://t.co/eQcMIfwgdC #health"
917600275,false,finalized,3,3/27/2016 18:25:40,disease_signs_or_symptoms,0.6881,,'460534369363308545',2 Hospital Workers Treating MERS Patient Show Virus-Like Symptoms: MoreWhat Is MERS? Hereâ€™s What You Need To K... http://t.co/W862zPFfQr
917600276,false,finalized,3,3/27/2016 16:51:36,disease_transmission,0.6872,,'460534446257471489',â€œ@smrtprdct: MERS Virus Symptoms Being Spread By Muslims Drinking Camel Urine? http://t.co/NvI4oZ3FPE via @TheInquisitrâ€ camelmilk
917600277,false,finalized,3,3/27/2016 16:47:53,affected_people,1.0,,'460534450623770626',MYSTERIOUS DISEASE  CDC confirms first case of MERS virus in an American: VIDEO: CDC announces the first case ... http://t.co/kEys1TwZbf
917600278,false,finalized,4,3/27/2016 17:45:22,disease_signs_or_symptoms,0.7415,,'460534926258241537',RT @MPHPublicHealth: RT @CBIC: RT @CIDRAP Official: US #MERS patient's first symptoms preceded travel http://t.co/89F6VQxisC #infectioncontâ€¦
917600279,false,finalized,3,3/27/2016 13:04:50,other_useful_information,0.6481,,'460534983132598272',"MERS uptick confounds, worries infectious disease experts: Since Middle East respiratory syndrome coronavirus ... http://t.co/lpVvf5S8Zj"
917600280,false,finalized,4,3/27/2016 17:11:22,affected_people,0.7567,,'460534996143321088',#Olle_Carly First Case of Deadly Middle Eastern Virus Found in U.S.: The Centers for Disease Control has confi... http://t.co/ceqYdoF9y7
917600281,false,finalized,3,3/27/2016 17:08:00,affected_people,1.0,,'460535066582470657',#socialmedia #tech Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control... http://t.co/Us8spwUIWF di @mashable
917600282,false,finalized,5,3/27/2016 13:16:10,other_useful_information,0.7824,,'460535136677666816',"Scientists question Saudi openness on deadly MERS virus outbreak: LONDON, June 5 (Reuters) - A dramatic upward... http://t.co/PtdXkRofbV"
917600283,false,finalized,3,3/27/2016 11:59:27,other_useful_information,0.6985,,'460535175659548672',Deadly respiratory disease MERS spreads to Iran http://t.co/I5rj8RtmLU
917600284,false,finalized,5,3/27/2016 12:25:42,affected_people,0.8099,,'460535288926724096',#Olle_Carly Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention conf... http://t.co/KaeGoLD4e2
917600285,false,finalized,4,3/27/2016 12:20:15,disease_signs_or_symptoms,0.7551,,'460535354882134016',"MERS Virus: MERS INFECTION: Signs You May Have It: Symptoms, Travel Advisory,  Transmission, Treatment, Prevention: ï¿½ http://t.co/Tqcx5ceU2m"
